[17:26:24] IP:124.20.22.79 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:18] IP:176.81.78.89 | MEDIUM | Brute_Force_Pattern
[17:29:18] IP:33.124.250.80 | HIGH | SQL_Injection
[17:29:18] IP:177.200.19.100 | HIGH | SQL_Injection
[17:29:18] IP:182.170.94.221 | HIGH | SQL_Injection
[17:29:18] IP:145.58.96.144 | HIGH | XSS_Attack
[17:29:19] IP:104.69.26.204 | HIGH | XSS_Attack
[17:29:19] IP:149.34.111.156 | MEDIUM | Brute_Force_Pattern
[17:29:19] IP:34.150.67.124 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:19] IP:155.115.8.131 | CRITICAL | Command_Injection
[17:29:19] IP:55.206.44.116 | CRITICAL | Command_Injection
[17:29:19] IP:72.49.185.62 | HIGH | XSS_Attack
[17:29:19] IP:108.87.239.65 | MEDIUM | Brute_Force_Pattern
[17:29:19] IP:212.199.11.31 | HIGH | SQL_Injection
[17:29:19] IP:53.113.15.15 | MEDIUM | Brute_Force_Pattern
[17:29:19] IP:88.108.172.77 | MEDIUM | Brute_Force_Pattern
[17:29:19] IP:18.175.68.179 | HIGH | XSS_Attack
[17:29:19] IP:71.170.68.197 | HIGH | SQL_Injection
[17:29:20] IP:117.7.121.29 | MEDIUM | Brute_Force_Pattern
[17:29:20] IP:194.218.27.242 | CRITICAL | Command_Injection
[17:29:20] IP:27.171.8.194 | CRITICAL | Command_Injection
[17:29:20] IP:18.183.61.67 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:20] IP:11.131.211.245 | HIGH | XSS_Attack
[17:29:20] IP:183.240.197.246 | MEDIUM | Brute_Force_Pattern
[17:29:20] IP:114.175.238.40 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:20] IP:152.228.240.205 | CRITICAL | Log4Shell
[17:29:20] IP:160.234.247.204 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:20] IP:191.100.191.25 | HIGH | SQL_Injection
[17:29:20] IP:153.158.174.15 | CRITICAL | Command_Injection
[17:29:21] IP:212.147.177.168 | CRITICAL | Log4Shell
[17:29:21] IP:160.151.58.192 | CRITICAL | Command_Injection
[17:29:21] IP:22.173.203.3 | MEDIUM | Brute_Force_Pattern
[17:29:21] IP:177.132.148.228 | CRITICAL | Log4Shell
[17:29:21] IP:33.48.181.20 | MEDIUM | Brute_Force_Pattern
[17:29:21] IP:67.231.217.213 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:21] IP:176.53.127.11 | CRITICAL | Command_Injection
[17:29:21] IP:67.50.229.21 | CRITICAL | Log4Shell
[17:29:21] IP:107.63.30.33 | HIGH | SQL_Injection
[17:29:21] IP:17.81.104.101 | HIGH | SQL_Injection
[17:29:21] IP:146.119.243.205 | HIGH | SQL_Injection
[17:29:21] IP:85.198.137.10 | MEDIUM | Brute_Force_Pattern
[17:29:22] IP:147.166.119.47 | MEDIUM | Brute_Force_Pattern
[17:29:21] IP:118.200.150.194 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:21] IP:164.219.127.88 | HIGH | SQL_Injection
[17:29:22] IP:67.58.52.150 | MEDIUM | Brute_Force_Pattern
[17:29:22] IP:183.9.122.125 | HIGH | SQL_Injection
[17:29:22] IP:171.65.196.71 | HIGH | SQL_Injection
[17:29:22] IP:131.114.31.92 | HIGH | SQL_Injection
[17:29:22] IP:94.197.11.136 | MEDIUM | Brute_Force_Pattern
[17:29:22] IP:214.3.1.156 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:22] IP:143.79.109.83 | HIGH | SQL_Injection
[17:29:22] IP:176.25.154.135 | HIGH | XSS_Attack
[17:29:22] IP:154.119.92.90 | MEDIUM | Brute_Force_Pattern
[17:29:23] IP:55.38.29.106 | HIGH | SQL_Injection
[17:29:23] IP:54.147.205.10 | CRITICAL | Command_Injection
[17:29:23] IP:139.193.158.56 | HIGH | SQL_Injection
[17:29:23] IP:159.195.45.87 | CRITICAL | Command_Injection
[17:29:23] IP:188.231.54.2 | CRITICAL | Log4Shell
[17:29:23] IP:49.116.4.155 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:23] IP:83.222.4.195 | HIGH | SQL_Injection
[17:29:23] IP:115.242.38.210 | HIGH | SQL_Injection
[17:29:23] IP:99.123.28.145 | HIGH | SQL_Injection
[17:29:24] IP:122.147.55.31 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:23] IP:21.199.152.101 | MEDIUM | Brute_Force_Pattern
[17:29:23] IP:133.59.239.147 | HIGH | SQL_Injection
[17:29:24] IP:198.86.113.250 | CRITICAL | Command_Injection
[17:29:23] IP:153.246.116.27 | HIGH | SQL_Injection
[17:29:24] IP:211.175.117.137 | MEDIUM | Brute_Force_Pattern
[17:29:24] IP:122.174.60.186 | CRITICAL | Log4Shell
[17:29:25] IP:151.202.120.48 | HIGH | XSS_Attack
[17:29:23] IP:153.134.150.150 | CRITICAL | Command_Injection
[17:29:24] IP:150.12.227.23 | CRITICAL | Command_Injection
[17:29:24] IP:157.125.149.221 | CRITICAL | Log4Shell
[17:29:23] IP:202.104.174.141 | MEDIUM | Brute_Force_Pattern
[17:29:24] IP:72.39.139.61 | HIGH | SQL_Injection
[17:29:25] IP:28.43.125.96 | HIGH | SQL_Injection
[17:29:24] IP:106.117.184.14 | HIGH | SQL_Injection
[17:29:24] IP:104.149.194.222 | HIGH | XSS_Attack
[17:29:24] IP:15.224.237.191 | CRITICAL | Command_Injection
[17:29:24] IP:23.119.40.96 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:24] IP:33.119.87.17 | HIGH | SQL_Injection
[17:29:25] IP:95.33.8.156 | HIGH | SQL_Injection
[17:29:25] IP:26.107.137.245 | HIGH | XSS_Attack
[17:29:24] IP:210.31.28.125 | HIGH | SQL_Injection
[17:29:25] IP:26.102.246.149 | HIGH | SQL_Injection
[17:29:24] IP:145.35.149.168 | HIGH | XSS_Attack
[17:29:24] IP:117.232.47.170 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:24] IP:220.76.154.185 | CRITICAL | Command_Injection
[17:29:25] IP:138.186.247.237 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:25] IP:199.223.11.88 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:24] IP:30.75.115.189 | HIGH | SQL_Injection
[17:29:25] IP:216.19.200.23 | CRITICAL | Log4Shell
[17:29:25] IP:138.101.243.69 | CRITICAL | Log4Shell
[17:29:25] IP:90.242.196.106 | CRITICAL | Command_Injection
[17:29:25] IP:167.124.236.192 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:25] IP:13.75.33.153 | CRITICAL | Command_Injection
[17:29:25] IP:105.160.42.143 | CRITICAL | Command_Injection
[17:29:26] IP:34.136.101.137 | CRITICAL | Command_Injection
[17:29:25] IP:163.52.172.29 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:27] IP:158.248.167.164 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:26] IP:170.135.246.202 | CRITICAL | Command_Injection
[17:29:27] IP:79.30.136.183 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:26] IP:214.37.60.146 | CRITICAL | Command_Injection
[17:29:27] IP:171.182.81.204 | HIGH | SQL_Injection
[17:29:26] IP:118.187.215.62 | HIGH | SQL_Injection
[17:29:27] IP:144.214.152.121 | CRITICAL | Log4Shell
[17:29:26] IP:28.230.67.99 | HIGH | SQL_Injection
[17:29:27] IP:163.150.213.152 | CRITICAL | Log4Shell
[17:29:26] IP:52.237.162.206 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:27] IP:92.188.15.10 | HIGH | SQL_Injection
[17:29:26] IP:113.91.40.225 | HIGH | SQL_Injection
[17:29:26] IP:220.196.18.250 | CRITICAL | Command_Injection
[17:29:27] IP:153.182.33.46 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:27] IP:180.22.75.29 | CRITICAL | Log4Shell
[17:29:28] IP:120.105.188.155 | HIGH | SQL_Injection
[17:29:27] IP:114.79.94.79 | HIGH | SQL_Injection
[17:29:27] IP:65.30.205.78 | MEDIUM | Brute_Force_Pattern
[17:29:28] IP:207.89.235.200 | CRITICAL | Command_Injection
[17:29:26] IP:215.29.180.114 | CRITICAL | Command_Injection
[17:29:27] IP:116.52.71.91 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:27] IP:191.40.54.75 | CRITICAL | Command_Injection
[17:29:27] IP:163.203.46.78 | CRITICAL | Command_Injection
[17:29:27] IP:70.36.23.245 | CRITICAL | Command_Injection
[17:29:27] IP:175.17.229.220 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:27] IP:39.109.84.185 | CRITICAL | Command_Injection
[17:29:27] IP:21.97.60.143 | CRITICAL | Command_Injection
[17:29:27] IP:127.212.48.201 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:28] IP:70.249.190.220 | HIGH | SQL_Injection
[17:29:28] IP:82.28.239.98 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:28] IP:80.86.124.168 | HIGH | XSS_Attack
[17:29:28] IP:123.115.60.44 | CRITICAL | Command_Injection
[17:29:28] IP:178.36.112.31 | HIGH | SQL_Injection
[17:29:28] IP:210.166.14.149 | HIGH | SQL_Injection
[17:29:28] IP:82.135.165.218 | CRITICAL | Command_Injection
[17:29:28] IP:14.135.156.211 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:28] IP:181.133.161.85 | HIGH | SQL_Injection
[17:29:28] IP:207.32.204.227 | HIGH | SQL_Injection
[17:29:29] IP:89.133.216.5 | HIGH | SQL_Injection
[17:29:29] IP:66.216.234.235 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:30] IP:53.181.101.28 | CRITICAL | Command_Injection
[17:29:30] IP:53.239.39.15 | HIGH | SQL_Injection
[17:29:29] IP:32.113.67.249 | HIGH | SQL_Injection
[17:29:30] IP:128.180.135.18 | HIGH | XSS_Attack
[17:29:29] IP:61.199.161.58 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:30] IP:57.207.243.3 | HIGH | SQL_Injection
[17:29:29] IP:215.181.82.173 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:29] IP:37.75.221.216 | CRITICAL | Log4Shell
[17:29:30] IP:38.109.88.116 | HIGH | SQL_Injection
[17:29:30] IP:178.118.95.1 | CRITICAL | Command_Injection
[17:29:30] IP:188.239.139.80 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:31] IP:214.122.19.169 | CRITICAL | Command_Injection
[17:29:29] IP:103.22.20.151 | CRITICAL | Command_Injection
[17:29:30] IP:16.104.145.196 | HIGH | XSS_Attack
[17:29:30] IP:103.110.34.202 | MEDIUM | Brute_Force_Pattern
[17:29:30] IP:109.92.6.232 | CRITICAL | Command_Injection
[17:29:30] IP:97.165.218.22 | CRITICAL | Command_Injection
[17:29:29] IP:205.144.80.37 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:31] IP:208.206.88.30 | HIGH | SQL_Injection
[17:29:30] IP:153.35.32.18 | HIGH | SQL_Injection
[17:29:30] IP:65.37.176.182 | HIGH | SQL_Injection
[17:29:30] IP:84.165.9.104 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:31] IP:14.192.160.2 | HIGH | SQL_Injection
[17:29:31] IP:35.227.225.211 | HIGH | SQL_Injection
[17:29:31] IP:128.103.192.143 | HIGH | SQL_Injection
[17:29:31] IP:125.187.128.196 | CRITICAL | Log4Shell
[17:29:31] IP:206.209.224.227 | HIGH | SQL_Injection
[17:29:32] IP:199.146.231.213 | HIGH | SQL_Injection
[17:29:32] IP:169.116.92.196 | HIGH | XSS_Attack
[17:29:31] IP:56.141.172.207 | MEDIUM | Brute_Force_Pattern
[17:29:31] IP:165.209.100.128 | HIGH | SQL_Injection
[17:29:31] IP:131.137.10.177 | HIGH | SQL_Injection
[17:29:32] IP:120.164.134.153 | CRITICAL | Command_Injection
[17:29:31] IP:154.156.128.138 | HIGH | SQL_Injection
[17:29:31] IP:156.48.108.114 | CRITICAL | Log4Shell
[17:29:31] IP:98.140.104.56 | CRITICAL | Log4Shell
[17:29:33] IP:142.151.93.25 | HIGH | SQL_Injection
[17:29:32] IP:40.1.13.111 | CRITICAL | Log4Shell
[17:29:32] IP:38.225.245.196 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:33] IP:202.168.100.163 | HIGH | SQL_Injection
[17:29:34] IP:68.156.179.93 | HIGH | SQL_Injection
[17:29:32] IP:193.153.147.144 | CRITICAL | Command_Injection
[17:29:32] IP:76.58.240.58 | CRITICAL | Command_Injection
[17:29:32] IP:184.153.110.117 | CRITICAL | Command_Injection
[17:29:32] IP:35.59.114.108 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:33] IP:170.21.134.168 | CRITICAL | Log4Shell
[17:29:32] IP:205.220.72.208 | HIGH | SQL_Injection
[17:29:33] IP:154.141.95.230 | HIGH | SQL_Injection
[17:29:33] IP:220.212.74.14 | HIGH | SQL_Injection
[17:29:33] IP:15.43.202.244 | CRITICAL | Log4Shell
[17:29:33] IP:149.92.188.178 | HIGH | SQL_Injection
[17:29:32] IP:99.221.114.162 | HIGH | SQL_Injection
[17:29:33] IP:200.32.62.191 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:33] IP:17.168.86.15 | HIGH | SQL_Injection
[17:29:34] IP:54.142.65.171 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:33] IP:30.87.21.68 | HIGH | SQL_Injection
[17:29:33] IP:57.237.168.27 | HIGH | SQL_Injection
[17:29:34] IP:68.242.172.36 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:33] IP:154.103.180.192 | CRITICAL | Command_Injection
[17:29:33] IP:208.208.240.214 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:34] IP:104.191.61.176 | MEDIUM | Brute_Force_Pattern
[17:29:34] IP:138.9.242.184 | HIGH | SQL_Injection
[17:29:34] IP:128.7.182.4 | CRITICAL | Log4Shell
[17:29:34] IP:51.232.212.237 | HIGH | SQL_Injection
[17:29:34] IP:126.248.213.233 | HIGH | SQL_Injection
[17:29:34] IP:169.90.10.39 | CRITICAL | Command_Injection
[17:29:35] IP:36.71.135.74 | MEDIUM | Brute_Force_Pattern
[17:29:34] IP:199.217.68.207 | HIGH | SQL_Injection
[17:29:35] IP:177.242.203.219 | HIGH | SQL_Injection
[17:29:34] IP:183.181.46.81 | HIGH | SQL_Injection
[17:29:35] IP:39.140.73.50 | CRITICAL | Command_Injection
[17:29:35] IP:89.130.141.54 | HIGH | SQL_Injection
[17:29:35] IP:44.21.41.250 | HIGH | SQL_Injection
[17:29:35] IP:196.210.43.54 | MEDIUM | Brute_Force_Pattern
[17:29:35] IP:62.174.126.21 | HIGH | SQL_Injection
[17:29:35] IP:163.146.125.50 | MEDIUM | Brute_Force_Pattern
[17:29:35] IP:72.167.205.77 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:35] IP:41.1.50.227 | HIGH | XSS_Attack
[17:29:35] IP:15.103.231.147 | HIGH | XSS_Attack
[17:29:35] IP:21.162.80.15 | CRITICAL | Log4Shell
[17:29:35] IP:19.5.183.107 | MEDIUM | Brute_Force_Pattern
[17:29:35] IP:170.94.140.149 | HIGH | SQL_Injection
[17:29:35] IP:59.160.14.215 | MEDIUM | Brute_Force_Pattern
[17:29:35] IP:47.163.86.172 | CRITICAL | Command_Injection
[17:29:36] IP:111.102.91.131 | MEDIUM | Brute_Force_Pattern
[17:29:36] IP:14.7.131.77 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:36] IP:37.240.116.42 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:36] IP:118.153.190.71 | HIGH | SQL_Injection
[17:29:36] IP:217.113.232.180 | CRITICAL | Log4Shell
[17:29:36] IP:144.53.96.115 | CRITICAL | Log4Shell
[17:29:36] IP:117.36.212.216 | HIGH | SQL_Injection
[17:29:36] IP:42.191.108.100 | HIGH | SQL_Injection
[17:29:36] IP:121.121.218.159 | HIGH | SQL_Injection
[17:29:36] IP:30.162.163.166 | HIGH | SQL_Injection
[17:29:36] IP:215.39.14.147 | MEDIUM | Brute_Force_Pattern
[17:29:36] IP:166.35.83.217 | HIGH | SQL_Injection
[17:29:38] IP:93.53.34.106 | CRITICAL | Command_Injection
[17:29:37] IP:94.28.56.158 | HIGH | SQL_Injection
[17:29:37] IP:141.10.4.205 | CRITICAL | Log4Shell
[17:29:37] IP:210.62.146.169 | HIGH | SQL_Injection
[17:29:37] IP:176.153.210.203 | CRITICAL | Command_Injection
[17:29:37] IP:126.155.164.145 | CRITICAL | Log4Shell
[17:29:37] IP:11.132.121.243 | HIGH | XSS_Attack
[17:29:37] IP:202.153.151.13 | MEDIUM | Brute_Force_Pattern
[17:29:38] IP:72.205.140.55 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:37] IP:63.25.151.161 | CRITICAL | Log4Shell
[17:29:37] IP:16.113.71.77 | HIGH | SQL_Injection
[17:29:37] IP:214.120.63.171 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:37] IP:114.137.203.248 | MEDIUM | Brute_Force_Pattern
[17:29:37] IP:119.236.174.235 | HIGH | XSS_Attack
[17:29:37] IP:213.246.8.106 | MEDIUM | Brute_Force_Pattern
[17:29:38] IP:16.50.50.150 | CRITICAL | Command_Injection
[17:29:37] IP:68.239.245.148 | HIGH | SQL_Injection
[17:29:37] IP:40.158.106.162 | CRITICAL | Command_Injection
[17:29:38] IP:152.25.202.24 | CRITICAL | Log4Shell
[17:29:38] IP:165.44.136.228 | MEDIUM | Brute_Force_Pattern
[17:29:37] IP:195.37.193.148 | HIGH | SQL_Injection
[17:29:38] IP:141.202.201.103 | HIGH | XSS_Attack
[17:29:38] IP:30.61.9.230 | MEDIUM | Brute_Force_Pattern
[17:29:38] IP:31.84.230.68 | MEDIUM | Brute_Force_Pattern
[17:29:38] IP:192.14.197.240 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:38] IP:198.41.143.250 | CRITICAL | Log4Shell
[17:29:38] IP:92.211.22.166 | CRITICAL | Log4Shell
[17:29:38] IP:62.99.222.121 | HIGH | XSS_Attack
[17:29:38] IP:24.219.107.70 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:42] IP:208.23.181.3 | MEDIUM | Brute_Force_Pattern
[17:29:42] IP:114.99.116.41 | HIGH | SQL_Injection
[17:29:42] IP:108.135.176.157 | HIGH | SQL_Injection
[17:29:42] IP:184.209.54.162 | HIGH | SQL_Injection
[17:29:43] IP:68.17.111.153 | HIGH | XSS_Attack
[17:29:43] IP:80.111.234.239 | HIGH | XSS_Attack
[17:29:43] IP:152.203.81.209 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:43] IP:98.235.167.109 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:43] IP:214.203.147.204 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:43] IP:102.170.32.25 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:43] IP:199.57.60.32 | CRITICAL | Command_Injection
[17:29:43] IP:75.208.177.163 | HIGH | SQL_Injection
[17:29:43] IP:121.226.159.52 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:43] IP:157.78.71.119 | HIGH | XSS_Attack
[17:29:43] IP:100.162.4.46 | HIGH | XSS_Attack
[17:29:43] IP:68.28.223.108 | HIGH | SQL_Injection
[17:29:44] IP:50.18.98.223 | HIGH | XSS_Attack
[17:29:44] IP:64.75.159.166 | CRITICAL | Command_Injection
[17:29:44] IP:101.2.45.108 | HIGH | SQL_Injection
[17:29:44] IP:126.85.65.194 | MEDIUM | Brute_Force_Pattern
[17:29:44] IP:198.179.82.156 | MEDIUM | Brute_Force_Pattern
[17:29:44] IP:20.60.249.195 | MEDIUM | Brute_Force_Pattern
[17:29:44] IP:202.227.76.194 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:44] IP:51.78.2.107 | MEDIUM | Brute_Force_Pattern
[17:29:44] IP:108.16.96.21 | CRITICAL | Log4Shell
[17:29:44] IP:191.120.192.224 | MEDIUM | Brute_Force_Pattern
[17:29:44] IP:173.76.74.54 | CRITICAL | Command_Injection
[17:29:44] IP:203.71.178.46 | MEDIUM | Brute_Force_Pattern
[17:29:44] IP:213.12.174.57 | CRITICAL | Log4Shell
[17:29:45] IP:54.103.197.7 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:45] IP:196.63.6.100 | HIGH | SQL_Injection
[17:29:45] IP:64.162.92.170 | HIGH | SQL_Injection
[17:29:45] IP:120.35.192.142 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:45] IP:15.160.25.97 | CRITICAL | Command_Injection
[17:29:45] IP:71.89.145.3 | HIGH | SQL_Injection
[17:29:45] IP:19.147.245.245 | HIGH | SQL_Injection
[17:29:46] IP:214.55.99.239 | HIGH | SQL_Injection
[17:29:46] IP:51.172.188.11 | MEDIUM | Brute_Force_Pattern
[17:29:46] IP:117.4.87.200 | HIGH | SQL_Injection
[17:29:46] IP:145.113.90.172 | CRITICAL | Log4Shell
[17:29:46] IP:19.152.43.120 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:46] IP:167.132.164.210 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:46] IP:80.94.235.154 | HIGH | SQL_Injection
[17:29:46] IP:190.75.107.122 | CRITICAL | Log4Shell
[17:29:46] IP:131.192.109.18 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:46] IP:100.7.23.113 | CRITICAL | Command_Injection
[17:29:47] IP:127.106.34.98 | MEDIUM | Brute_Force_Pattern
[17:29:47] IP:209.226.85.88 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:47] IP:153.36.222.163 | HIGH | XSS_Attack
[17:29:47] IP:157.213.95.201 | MEDIUM | Brute_Force_Pattern
[17:29:47] IP:68.230.111.244 | HIGH | SQL_Injection
[17:29:47] IP:204.126.29.4 | CRITICAL | Log4Shell
[17:29:47] IP:16.145.1.14 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:47] IP:157.73.79.14 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:47] IP:93.173.143.184 | MEDIUM | Brute_Force_Pattern
[17:29:47] IP:196.207.73.61 | HIGH | XSS_Attack
[17:29:47] IP:178.13.223.95 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:47] IP:118.156.204.245 | HIGH | XSS_Attack
[17:29:48] IP:113.22.144.229 | CRITICAL | Log4Shell
[17:29:48] IP:79.209.54.213 | HIGH | SQL_Injection
[17:29:48] IP:181.91.237.41 | HIGH | SQL_Injection
[17:29:48] IP:51.36.140.215 | HIGH | SQL_Injection
[17:29:48] IP:159.115.218.215 | HIGH | SQL_Injection
[17:29:48] IP:177.47.26.176 | MEDIUM | Brute_Force_Pattern
[17:29:48] IP:100.46.97.43 | MEDIUM | Brute_Force_Pattern
[17:29:48] IP:215.5.148.248 | MEDIUM | Brute_Force_Pattern
[17:29:48] IP:83.107.120.13 | HIGH | SQL_Injection
[17:29:49] IP:206.61.71.13 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:49] IP:69.216.103.91 | CRITICAL | Command_Injection
[17:29:49] IP:14.9.207.106 | HIGH | SQL_Injection
[17:29:49] IP:140.116.178.111 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:49] IP:199.168.232.52 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:49] IP:19.158.12.2 | HIGH | SQL_Injection
[17:29:49] IP:176.93.61.168 | HIGH | XSS_Attack
[17:29:49] IP:93.96.138.156 | CRITICAL | Log4Shell
[17:29:50] IP:151.10.62.189 | CRITICAL | Command_Injection
[17:29:50] IP:136.162.164.62 | HIGH | SQL_Injection
[17:29:50] IP:46.129.212.191 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:50] IP:184.192.209.107 | MEDIUM | Brute_Force_Pattern
[17:29:50] IP:74.111.240.4 | HIGH | XSS_Attack
[17:29:50] IP:161.184.25.49 | CRITICAL | Command_Injection
[17:29:50] IP:55.231.171.39 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:50] IP:130.165.75.117 | MEDIUM | Brute_Force_Pattern
[17:29:50] IP:211.54.85.23 | CRITICAL | Log4Shell
[17:29:50] IP:126.22.208.5 | MEDIUM | Brute_Force_Pattern
[17:29:50] IP:19.130.227.97 | MEDIUM | Brute_Force_Pattern
[17:29:50] IP:157.151.167.114 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:51] IP:132.61.152.29 | HIGH | SQL_Injection
[17:29:51] IP:20.194.173.57 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:51] IP:87.69.241.216 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:51] IP:142.192.161.171 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:51] IP:94.116.67.218 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:51] IP:31.91.161.210 | HIGH | SQL_Injection
[17:29:52] IP:151.110.102.21 | CRITICAL | Command_Injection
[17:29:52] IP:31.4.172.7 | HIGH | SQL_Injection
[17:29:52] IP:17.51.85.213 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:52] IP:203.179.146.170 | CRITICAL | Log4Shell
[17:29:52] IP:183.243.200.38 | CRITICAL | Command_Injection
[17:29:52] IP:123.98.221.181 | CRITICAL | Log4Shell
[17:29:52] IP:154.159.4.18 | HIGH | SQL_Injection
[17:29:53] IP:102.1.192.20 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:29:53] IP:213.98.101.173 | HIGH | SQL_Injection
[17:29:53] IP:143.39.212.245 | HIGH | XSS_Attack
[17:29:53] IP:45.178.114.53 | CRITICAL | SQL_Injection + XSS_Attack
[17:29:53] IP:28.60.210.41 | CRITICAL | Log4Shell
[17:29:53] IP:206.161.8.234 | HIGH | SQL_Injection
